        Zone      Season        Index    Path      Row       Acquisition     Scene_id                Julian Date      
        36        leafoff       1        26        39        09/29/00        7026039000027350        00273        
        36        leafoff       1        26        40        09/29/00        7026040000027350        00273        
        36        leafoff       1        26        41        09/29/00        7026041000027350        00273        
        36        leafoff       2        26        42        09/27/02        5026042000227010        02270        
        36        leafoff       4        27        39        10/25/01        7027039000129850        01298        
        36        leafoff       5        27        40        09/04/00        7027040000024850        00248        
        36        leafoff       5        27        41        09/04/00        7027041000024850        00248        
        36        leafoff       6        27        42        09/07/01        7027042000125050        01250        
        36        leafoff      10        28        40        11/20/02        7028040000232450        02324        
        36        leafoff       9        28        40        10/16/01        7028040000128950        01289        
        36        leafoff       8        28        41        11/01/01        7028041000130550        01305        
        36        leafoff       7        29        40        09/18/00        7029040000026250        00262
        37a       spring        5        23        38        02/21/00        5023038000005210        00052
        37a       spring        3        24        36        02/20/00        7024036000005150        00051
        37a       spring        3        24        37        02/20/00        7024037000005150        00051
        37a       spring        3        24        38        02/20/00        7024038000005150        00051
        37a       spring        4        24        39        01/08/02        7024039000200850        02008
        37a       spring        2        24        40        02/20/00        7024040000005150        00051
        37a       spring        2        25        37        01/10/00        7025037000001050        00010
        37a       spring        2        25        38        01/10/00        7025038000001050        00010
        37a       spring        2        25        40        01/10/00        7025040000001050        00010
        37a       spring        1        26        37        02/23/02        7026037000205450        02054
        37a       spring        1        26        38        02/23/02        7026038000205450        02054
        37a       spring        1        26        39        02/23/02        7026039000205450        02054
        37a       leafon        8        23        38        05/14/01        5023038000113410        01134
        37a       leafon        7        24        36        05/10/00        7024036000013150        00131
        37a       leafon        6        24        37        04/08/00        7024037000009950        00099
        37a       leafon        6        24        38        04/08/00        7024038000009950        00099
        37a       leafon        6        24        39        04/08/00        7024039000009950        00099
        37a       leafon        4        25        37        04/26/01        5025037000111610        01116
        37a       leafon        4        25        38        04/26/01        5025038000111610        01116
        37a       leafon        4        25        39        04/26/01        5025039000111610        01116
        37a       leafon        5        25        40        05/07/99        5025040009912710        99127
        37a       leafon        1        26        37        06/15/02        7026037000216650        02166
        37a       leafon        2        26        38        05/14/02        7026038000213450        02134
        37a       leafon        3        26        39        04/28/99        5026039009911810        99118
        37a       leafoff       6        23        38        10/24/99        7023038009929750        99297
        37a       leafoff       5        24        36        11/16/99        7024036009932050        99320
        37a       leafoff       1        24        37        10/15/99        7024037009928850        99288
        37a       leafoff       5        24        38        11/16/99        7024038009932050        99320
        37a       leafoff       5        24        39        11/16/99        7024039009932050        99320
        37a       leafoff       2        25        37        10/06/99        7025037009927950        99279
        37a       leafoff       2        25        38        10/06/99        7025038009927950        99279
        37a       leafoff       2        25        39        10/06/99        7025039009927950        99279
        37a       leafoff       2        25        40        10/06/99        7025040009927950        99279
        37a       leafoff       4        26        37        10/13/99        7026037009928650        99286
        37a       leafoff       3        26        38        09/29/00        7026038000027350        00273
        37a       leafoff       3        26        39        09/29/00        7026039000027350        00273
        37b       spring        1        23        38        02/21/00        5023038000005210        00052
        37b       spring        2        23        39        02/05/00        5023039000003610        00036
        37b       spring        3        23        40        01/04/03        7023040000300450        03004
        37b       spring        4        22        39        01/21/00        7022039000002150        00021
        37b       spring        4        22        40        01/21/00        7022040000002150        00021
        37b       spring        5        21        39        01/03/02        7021039000200350        02003
        37b       spring        6        21        40        01/14/00        7021040000001450        00014
        37b       spring        7        24        38        02/20/00        7024038000005150        00051
        37b       leafon        1        23        38        05/14/01        5023038000113410        01134
        37b       leafon        2        22        39        07/15/00        7022039000019750        00197
        37b       leafon        2        22        40        07/15/00        7022040000019750        00197
        37b       leafon        3        21        39        06/17/01        5021039000116810        01168
        37b       leafon        4        21        40        05/24/01        7021040000114450        01144
        37b       leafon        5        23        40        04/26/03        7023040000311650        03116
        37b       leafon        6        23        39        06/23/01        7023039000117450        01174
        37b       leafon        7        24        38        04/08/00        7024038000009950        00099
        37b       leafoff       1        23        38        10/24/99        7023038009929750        99297
        37b       leafoff       1        23        39        10/24/99        7023039009929750        99297
        37b       leafoff       1        23        40        10/24/99        7023040009929750        99297
        37b       leafoff       2        24        38        04/08/00        7024038000009950        00099
        37b       leafoff       3        22        39        11/07/01        7022039000131150        01311
        37b       leafoff       3        22        40        11/07/01        7022040000131150        01311
        37b       leafoff       4        21        39        10/15/01        7021039000128850        01288
        37b       leafoff       4        21        40        10/15/01        7021040000128850        01288
        38        spring        1        27        32        04/29/00        7027032000012050        00120
        38        spring        2        28        31        04/04/00        7028031000009550        00095
        38        spring        3        28        32        05/09/01        7028032000112950        01129
        38        spring        3        28        33        05/09/01        7028033000112950        01129
        38        spring        3        28        34        05/09/01        7028034000112950        01129
        38        spring        4        28        35        03/09/02        7028035000206850        02068
        38        spring        5        29        30        05/05/00        5029030000012610        00126
        38        spring        6        29        31        05/03/02        7029031000212350        02123
        38        spring        7        29        32        05/13/00        7029032000013450        00134
        38        spring        8        29        33        05/16/01        7029033000113650        01136
        38        spring        8        29        34        05/16/01        7029034000113650        01136
        38        spring        9        29        35        04/01/02        7029035000209150        02091
        38        spring       10        30        31        05/04/00        7030031000012550        00125
        38        spring       10        30        32        05/04/00        7030032000012550        00125
        38        spring       10        30        33        05/04/00        7030033000012550        00125
        38        spring       10        30        34        05/04/00        7030034000012550        00125
        38        spring       11        31        31        04/28/01        7031031000111850        01118
        38        spring       12        27        34        04/24/01        5027034000111410        01114
        38        spring       13        27        35        04/03/02        7027035000209350        02093
        38        spring       14        31        32        04/09/00        7031032000010050        00100
        38        leafon        1        27        32        08/06/01        7027032000121850        01218
        38        leafon        2        28        31        07/15/02        7028031000219650        02196
        38        leafon        3        28        32        08/13/01        7028032000122550        01225
        38        leafon        4        28        33        07/09/00        7028033000019150        00191
        38        leafon        4        28        34        07/09/00        7028034000019150        00191
        38        leafon        4        28        35        07/09/00        7028035000019150        00191
        38        leafon        5        29        30        06/30/00        7029030000018250        00182
        38        leafon        5        29        31        06/30/00        7029031000018250        00182
        38        leafon        6        29        32        07/03/01        7029032000118450        01184
        38        leafon       12        29        32        09/21/01        7029032000126450        01264
        38        leafon        7        29        33        08/04/01        7029033000121650        01216
        38        leafon        7        29        34        08/04/01        7029034000121650        01216
        38        leafon        8        29        35        07/19/01        7029035000120050        01200
        38        leafon        9        30        32        07/07/00        7030032000018950        00189
        38        leafon        9        30        33        07/07/00        7030033000018950        00189
        38        leafon        9        30        34        07/07/00        7030034000018950        00189
        38        leafon       11        30        34        09/25/00        7030034000026950        00269
        38        leafon       10        31        31        07/14/00        7031031000019650        00196
        38        leafon       10        31        32        07/14/00        7031032000019650        00196
        38        leafoff       1        27        32        11/10/01        7027032000131450        01314
        38        leafoff       2        28        31        09/30/01        7028031000127350        01273
        38        leafoff       3        28        32        10/16/01        7028032000128950        01289
        38        leafoff       3        28        33        10/16/01        7028033000128950        01289
        38        leafoff       3        28        34        10/16/01        702803400012895         01289
        38        leafoff       3        28        35        10/16/01        7028035000128950        01289
        38        leafoff       4        29        30        09/08/02        7029030000225150        02251
        38        leafoff       5        29        31        09/21/01        7029031000126450        01264
        38        leafoff       5        29        32        09/21/01        7029032000126450        01264
        38        leafoff       5        29        33        09/21/01        7029033000126450        01264
        38        leafoff       6        29        34        10/23/01        7029034000129650        01296
        38        leafoff       6        29        35        10/23/01        7029035000129650        01296
        38        leafoff       7        30        31        11/15/01        7030031000131950        01319
        38        leafoff       8        30        32        09/12/01        7030032000125550        01255
        38        leafoff       9        30        33        09/25/00        7030033000026950        00269
        38        leafoff       9        30        34        09/25/00        7030034000026950        00269
        38        leafoff      10        31        31        10/18/00        7031031000029250        00292
        38        leafoff      10        31        32        10/18/00        7031032000029250        00292
        39        spring        1        27        29        04/22/03        7027029000311250        03112
        39        spring        2        28        29        03/03/00        7028029000006350        00063
        39        spring        3        28        30        04/21/03        5028030000311110        03111
        39        spring       11        28        30        09/30/01        7028030000127350        01273
        39        spring        4        29        28        05/03/02        7029028000212350        02123
        39        spring        4        29        29        05/03/02        7029029000212350        02123
        39        spring        4        29        30        05/03/02        7029030000212350        02123
        39        spring       12        29        30        10/20/00        7029030000029450        00294
        39        spring        5        30        28        05/18/02        5030028000213810        02138
        39        spring       13        30        28        08/27/01        7030028000123950        01239
        39        spring        6        30        29        05/04/00        7030029000012550        00125
        39        spring       14        30        29        05/18/02        5030029000213810        02138
        39        spring        7        30        30        04/11/03        7030030000310150        03101
        39        spring        8        31        28        05/19/00        5031028000014010        00140
        39        spring        9        31        29        05/01/99        5031029009912110        99121
        39        spring       10        32        28        05/02/00        7032028000012350        00123
        39        leafon        1        27        29        07/05/01        7027029000118650        01186        
        39        leafon        2        28        29        08/10/00        7028029000022350        00223        
        39        leafon        3        28        30        08/13/01        7028030000122550        01225        
        39        leafon        4        29        28        08/01/00        7029028000021450        00214        
        39        leafon        5        29        29        08/04/01        7029029000121650        01216        
        39        leafon        5        29        30        08/04/01        7029030000121650        01216        
        39        leafon        6        30        28        08/24/00        7030028000023750        00237        
        39        leafon       11        30        28        07/13/02        7030028000219450        02194        
        39        leafon        7        30        29        08/27/01        7030029000123950        01239        
        39        leafon       12        30        29        06/16/01        5030029000116710        01167        
        39        leafon        7        30        30        08/27/01        7030030000123950        01239        
        39        leafon       13        30        30        06/16/01        5030030000116710        01167        
        39        leafon        8        31        28        07/14/00        7031028000019650        00196        
        39        leafon        9        31        29        07/30/00        7031029000021250        00212        
        39        leafon       10        32        28        07/03/02        5032028000218410        02184
        39        leafoff       1        27        29        11/10/01        7027029000131450        01314        
        39        leafoff       2        28        29        10/27/99        7028029009930050        99300        
        39        leafoff       3        28        30        09/30/01        7028030000127350        01273        
        39        leafoff       4        29        28        10/20/00        7029028000029450        00294        
        39        leafoff       4        29        29        10/20/00        7029029000029450        00294        
        39        leafoff       4        29        30        10/20/00        7029030000029450        00294        
        39        leafoff       5        30        28        09/25/00        7030028000026950        00269        
        39        leafoff       9        30        28        07/13/02        7030028000219450        02194        
        39        leafoff       5        30        29        09/25/00        7030029000026950        00269        
        39        leafoff       5        30        30        09/25/00        7030030000026950        00269        
        39        leafoff       6        31        28        09/27/01        5031028000127010        01270        
        39        leafoff       7        31        29        11/06/01        7031029000131050        01310        
        39        leafoff      10        31        29        07/30/00        7031029000021250        00212        
        39        leafoff       8        32        28        09/26/01        7032028000126950        01269
        40        spring        1        29        26        03/10/00        7029026000007050        00070
        40        spring        2        29        27        03/02/00        5029027000006210        00062
        40        spring        3        29        28        05/05/00        5029028000012610        00126
        40        spring        4        30        26        05/10/02        7030026000213050        02130
        40        spring        4        30        27        05/10/02        7030027000213050        02130
        40        spring        5        30        28        05/18/02        5030028000213810        02138
        40        spring        6        31        26        05/12/03        5031026000313210        03132
        40        spring        6        31        27        05/12/03        5031027000313210        03132
        40        spring        7        31        28        05/19/00        5031028000014010        00140
        40        spring        8        32        26        05/16/02        5032026000213610        02136
        40        spring        9        32        27        05/18/00        7032027000013950        00139
        40        spring       10        32        28        05/02/00        7032028000012350        00123
        40        spring       11        33        26        05/12/01        7033026000113250        01132
        40        spring       12        33        27        05/12/01        7033027000113250        01132
        40        spring       13        34        26        04/30/00        7034026000012150        00121
        40        spring       14        29        28        05/03/02        7029028000212350        02123
        40        leafon        1        29        26        08/01/00        7029026000021450        00214        
        40        leafon        1        29        27        08/01/00        7029027000021450        00214        
        40        leafon        1        29        28        08/01/00        7029028000021450        00214        
        40        leafon        2        30        27        07/13/02        7030027000219450        02194        
        40        leafon        3        30        26        07/26/04        5030026000420810        04208        
        40        leafon        3        30        28        07/13/02        7030028000219450        02194        
        40        leafon        4        31        26        07/30/00        7031026000021250        00212        
        40        leafon        5        31        27        07/01/01        7031027000118250        01182        
        40        leafon        6        31        28        07/14/00        7031028000019650        00196        
        40        leafon        7        32        26        07/11/02        7032026000219250        02192        
        40        leafon        8        32        27        07/03/02        5032027000218410        02184        
        40        leafon        8        32        28        07/03/02        5032028000218410        02184        
        40        leafon        9        33        26        07/12/00        7033026000019450        00194        
        40        leafon        9        33        27        07/12/00        7033027000019450        00194        
        40        leafon       10        34        26        07/06/01        7034026000118750        01187
        40        leafoff       1        29        26        10/07/01        7029026000128050        01280        
        40        leafoff       2        29        27        10/20/00        7029027000029450        00294        
        40        leafoff       2        29        28        10/20/00        7029028000029450        00294        
        40        leafoff       3        30        26        09/23/99        7030026009926650        99266        
        40        leafoff       4        30        27        09/28/01        7030027000127150        01271        
        40        leafoff       5        30        28        09/07/02        5030028000225010        02250        
        40        leafoff       6        31        26        09/27/01        5031026000127010        01270        
        40        leafoff       6        31        27        09/27/01        5031027000127010        01270        
        40        leafoff       6        31        28        09/27/01        5031028000127010        01270        
        40        leafoff       7        32        26        09/26/01        7032026000126950        01269        
        40        leafoff       7        32        27        09/26/01        7032027000126950        01269        
        40        leafoff       7        32        28        09/26/01        7032028000126950        01269        
        40        leafoff       8        33        26        09/30/00        7033026000027450        00274        
        40        leafoff       9        33        27        09/14/00        7033027000025850        00258        
        40        leafoff      10        34        26        10/23/00        7034026000029750        00297
        41        spring        1        25        26        05/04/01        7025026000112450        01124
        41        spring        2        25        27        04/23/00        5025027000011410        00114
        41        spring        3        26        27        04/28/99        5026027009911810        99118
        41        spring        4        26        28        04/25/01        7026028000111550        01115
        41        spring        4        26        29        04/25/01        7026029000111550        01115
        41        spring        5        27        26        04/29/00        7027026000012050        00120
        41        spring        5        27        27        04/29/00        7027027000012050        00120
        41        spring        5        27        28        04/29/00        7027028000012050        00120
        41        spring        5        27        29        04/29/00        7027029000012050        00120
        41        spring        6        28        26        04/20/00        7028026000011150        00111
        41        spring        7        28        27        03/03/00        7028027000006350        00063
        41        spring        7        28        28        03/03/00        7028028000006350        00063
        41        spring        7        28        29        03/03/00        7028029000006350        00063
        41        spring        8        29        26        03/10/00        7029026000007050        00070
        41        spring        9        29        27        03/02/00        5029027000006210        00062
        41        spring       10        29        28        05/08/01        5029028000112810        01128
        41        leafon        1        25        26        07/04/00        7025026000018650        00186        
        41        leafon        1        25        27        07/04/00        7025027000018650        00186        
        41        leafon        2        26        27        07/03/00        5026027000018510        00185        
        41        leafon        3        26        28        06/28/01        7026028000117950        01179        
        41        leafon        4        26        29        06/09/00        7026029000016150        00161        
        41        leafon        5        27        26        07/18/00        7027026000020050        00200        
        41        leafon        6        27        27        07/05/01        7027027000118650        01186        
        41        leafon        7        27        28        07/10/00        5027028000019210        00192        
        41        leafon        8        27        29        07/24/99        5027029009920510        99205        
        41        leafon        9        28        26        06/26/01        7028026000117750        01177        
        41        leafon       10        28        27        07/23/99        7028027009920450        99204        
        41        leafon       10        28        28        07/23/99        7028028009920450        99204        
        41        leafon       11        28        29        08/10/00        7028029000022350        00223        
        41        leafon       12        29        26        07/16/00        7029026000019850        00198        
        41        leafon       13        29        27        08/01/00        7029027000021450        00214        
        41        leafon       13        29        28        08/01/00        7029028000021450        00214
        41        leafoff       1        25        26        10/24/00        7025026000029850        00298        
        41        leafoff       2        25        27        10/11/01        7025027000128450        01284        
        41        leafoff       3        26        27        11/14/99        7026027009931850        99318        
        41        leafoff       3        26        28        11/14/99        7026028009931850        99318        
        41        leafoff       3        26        29        11/14/99        7026029009931850        99318        
        41        leafoff       4        27        26        10/22/00        7027026000029650        00296        
        41        leafoff       5        27        27        11/05/99        7027027009930950        99309        
        41        leafoff       5        27        28        11/05/99        7027028009930950        99309        
        41        leafoff       6        27        29        11/10/01        7027029000131450        01314        
        41        leafoff       7        28        26        11/17/01        7028026000132150        01321        
        41        leafoff       8        28        27        10/27/99        7028027009930050        99300        
        41        leafoff       8        28        28        10/27/99        7028028009930050        99300        
        41        leafoff       8        28        29        10/27/99        7028029009930050        99300        
        41        leafoff       9        29        26        10/20/00        7029026000029450        00294        
        41        leafoff       9        29        27        10/20/00        7029027000029450        00294        
        41        leafoff       9        29        28        10/20/00        7029028000029450        00294                    
        42        spring        1        24        31        04/27/04        5024031000411810        04118
        42        spring        2        25        30        04/02/04        5025030000409310        04093
        42        spring        2        25        31        04/02/04        5025031000409310        04093
        42        spring        2        25        32        04/02/04        5025032000409310        04093
        42        spring        3        26        29        04/25/01        7026029000111550        01115
        42        spring        3        26        30        04/25/01        7026030000111550        01115
        42        spring        4        26        31        04/17/01        5026031000110710        01107
        42        spring        5        27        29        04/29/00        7027029000012050        00120
        42        spring        5        27        30        04/29/00        7027030000012050        00120
        42        spring        5        27        31        04/29/00        7027031000012050        00120
        42        spring        5        27        32        04/29/00        7027032000012050        00120
        42        spring        6        28        30        04/04/00        7028030000009550        00095
        42        spring        6        28        31        04/04/00        7028031000009550        00095
        42        leafon        1        24        31        07/14/03        5024031000319510        03195        
        42        leafon       11        24        31        06/01/02        7024031000215250        02152        
        42        leafon        2        25        30        05/26/03        7025030000314650        03146        
        42        leafon        3        25        31        07/02/02        5025031000218310        02183        
        42        leafon       12        25        31        11/12/01        7025031000131650        01316        
        42        leafon        4        25        32        07/31/01        5025032000121210        01212        
        42        leafon        5        26        29        06/09/00        7026029000016150        00161        
        42        leafon        6        26        30        07/14/01        7026030000119550        01195        
        42        leafon       13        26        30        04/25/01        7026030000111550        01115        
        42        leafon        6        26        31        07/14/01        7026031000119550        01195        
        42        leafon        7        27        29        07/05/01        7027029000118650        01186        
        42        leafon        7        27        30        07/05/01        7027030000118650        01186        
        42        leafon       14        27        30        04/29/00        7027030000012050        00120        
        42        leafon        7        27        31        07/05/01        7027031000118650        01186        
        42        leafon       15        27        31        04/29/00        7027031000012050        00120        
        42        leafon        8        27        32        08/06/01        7027032000121850        01218        
        42        leafon        9        28        30        08/13/01        7028030000122550        01225        
        42        leafon       10        28        31        07/15/02        7028031000219650        02196
        42        leafoff       1        24        31        11/05/01        7024031000130950        01309        
        42        leafoff       2        25        30        11/12/01        7025030000131650        01316        
        42        leafoff       2        25        31        11/12/01        7025031000131650        01316        
        42        leafoff       2        25        32        11/12/01        7025032000131650        01316        
        42        leafoff       3        26        29        11/03/01        7026029000130750        01307        
        42        leafoff       4        26        30        11/19/01        7026030000132350        01323        
        42        leafoff       4        26        31        11/19/01        7026031000132350        01323        
        42        leafoff       5        27        29        11/10/01        7027029000131450        01314        
        42        leafoff       5        27        30        11/10/01        7027030000131450        01314        
        42        leafoff       5        27        31        11/10/01        7027031000131450        01314        
        42        leafoff       5        27        32        11/10/01        7027032000131450        01314        
        42        leafoff       6        28        30        10/27/99        7028030009930050        99300        
        42        leafoff       6        28        31        10/27/99        7028031009930050        99300      
        43        spring        1        25        32        04/02/04        5025032000409310        04093
        43        spring        2        25        33        04/05/02        7025033000209550        02095
        43        spring        3        26        31        04/17/01        5026031000110710        01107
        43        spring        4        26        32        03/22/03        5026032000308110        03081
        43        spring        5        26        33        03/24/01        7026033000108350        01083
        43        spring        6        26        34        04/25/01        7026034000111550        01115
        43        spring        7        26        35        02/23/02        7026035000205450        02054
        43        spring        8        27        31        04/29/00        7027031000012050        00120
        43        spring        8        27        32        04/29/00        7027032000012050        00120
        43        spring        9        27        33        03/28/00        7027033000008850        00088
        43        spring       10        27        34        04/24/01        5027034000111410        01114
        43        spring       11        28        33        05/09/01        7028033000112950        01129
        43        leafon        1        25        32        07/05/03        5025032000318610        03186
        43        leafon       10        25        32        07/31/01        5025032000121210        01212
        43        leafon       11        25        32        11/12/01        7025032000131650        01316        
        43        leafon        2        25        33        06/16/02        5025033000216710        02167        
        43        leafon        3        26        31        07/14/01        7026031000119550        01195        
        43        leafon        4        26        32        06/23/02        5026032000217410        02174        
        43        leafon       12        26        32        11/19/01        7026032000132350        01323        
        43        leafon        5        26        33        07/30/01        7026033000121150        01211        
        43        leafon        5        26        34        07/30/01        7026034000121150        01211        
        43        leafon        6        26        35        07/06/01        5026035000118710        01187        
        43        leafon        7        27        31        07/05/01        7027031000118650        01186        
        43        leafon        8        27        32        08/06/01        7027032000121850        01218        
        43        leafon        9        27        33        07/21/01        7027033000120250        01202        
        43        leafon        9        27        34        07/21/01        7027034000120250        01202
        43        leafoff       1        25        32        11/12/01        7025032000131650        01316        
        43        leafoff       1        25        33        11/12/01        7025033000131650        01316        
        43        leafoff       2        26        31        11/19/01        7026031000132350        01323        
        43        leafoff       2        26        32        11/19/01        7026032000132350        01323        
        43        leafoff       3        26        33        11/14/99        7026033009931850        99318        
        43        leafoff       3        26        34        11/14/99        7026034009931850        99318        
        43        leafoff       4        26        35        10/13/99        7026035009928650        99286        
        43        leafoff       5        27        31        11/10/01        7027031000131450        01314        
        43        leafoff       5        27        32        11/10/01        7027032000131450        01314        
        43        leafoff       6        27        33        10/25/01        7027033000129850        01298        
        43        leafoff       6        27        34        10/25/01        7027034000129850        01298        
        43        leafoff       7        28        33        10/16/01        7028033000128950        01289
        44        spring        1        23        34        03/22/02        7023034000208150        02081
        44        spring        1        23        35        03/22/02        7023035000208150        02081
        44        spring        2        24        33        02/09/02        7024033000204050        02040
        44        spring        3        24        34        03/13/02        7024034000207250        02072
        44        spring        4        24        35        01/08/02        7024035000200850        02008
        44        spring        5        24        36        02/20/00        7024036000005150        00051
        44        spring        6        25        33        04/05/02        7025033000209550        02095
        44        spring        6        25        34        04/05/02        7025034000209550        02095
        44        spring        7        25        35        04/02/04        5025035000409310        04093
        44        spring        6        25        36        04/05/02        7025036000209550        02095
        44        spring        8        25        37        04/26/01        5025037000111610        01116
        44        spring        9        26        33        03/24/01        7026033000108350        01083
        44        spring       10        26        34        04/25/01        7026034000111550        01115
        44        spring       11        26        35        02/23/02        7026035000205450        02054
        44        spring       11        26        36        02/23/02        7026036000205450        02054
        44        spring       11        26        37        02/23/02        7026037000205450        02054
        44        leafon        1        23        34        07/04/02        5023034000218510        02185
        44        leafon        2        24        33        09/16/03        5024033000325910        03259
        44        leafon        3        24        34        07/05/00        5024034000018710        00187
        44        leafon        4        24        35        08/06/00        5024035000021910        00219
        44        leafon        5        24        36        08/14/00        7024036000022750        00227
        44        leafon        6        25        33        09/06/00        7025033000025050        00250
        44        leafon        7        25        34        07/21/03        5025034000320210        03202
        44        leafon        8        25        35        08/13/00        5025035000022610        00226
        44        leafon        8        25        36        08/13/00        5025036000022610        00226
        44        leafon        9        25        37        07/12/00        5025037000019410        00194
        44        leafon       10        26        33        07/30/01        7026033000121150        01211
        44        leafon       10        26        34        07/30/01        7026034000121150        01211
        44        leafon       11        26        35        06/12/01        7026035000116350        01163
        44        leafon       13        26        35        10/13/99        7026035009928650        99286
        44        leafon       12        26        36        06/15/02        7026036000216650        02166
        44        leafon       14        26        36        10/13/99        7026036009928650        99286
        44        leafoff       1        23        34        11/14/01        7023034000131850        01318
        44        leafoff       2        24        33        11/05/01        7024033000130950        01309
        44        leafoff       3        24        34        11/08/02        7024034000231250        02312
        44        leafoff       3        24        35        11/08/02        7024035000231250        02312
        44        leafoff       4        24        36        11/16/99        7024036009932050        99320
        44        leafoff       5        25        33        11/12/01        7025033000131650        01316
        44        leafoff       5        25        34        11/12/01        7025034000131650        01316
        44        leafoff       6        25        35        10/27/01        7025035000130050        01300
        44        leafoff       6        25        36        10/27/01        7025036000130050        01300
        44        leafoff       6        25        37        10/27/01        7025037000130050        01300
        44        leafoff       7        26        33        11/14/99        7026033009931850        99318
        44        leafoff       7        26        34        11/14/99        7026034009931850        99318
        44        leafoff       8        26        35        10/13/99        7026035009928650        99286
        44        leafoff       8        26        36        10/13/99        7026036009928650        99286
        45        spring        1        23        34        03/22/02        7023034000208150        02081
        45        spring        1        23        35        03/22/02        7023035000208150        02081
        45        spring        2        23        36        02/18/02        7023036000204950        02049
        45        spring        3        23        37        02/05/00        5023037000003610        00036
        45        spring        7        23        37        10/24/99        7023037009929750        99297
        45        spring        4        23        38        02/21/00        5023038000005210        00052
        45        spring        5        24        35        11/08/02        7024035000231250        02312
        45        spring        6        24        36        02/20/00        7024036000005150        00051
        45        spring        6        24        37        02/20/00        7024037000005150        00051
        45        spring        6        24        38        02/20/00        7024038000005150        00051
