"id","x","y","eame","heth"
3701,323226.5914,585488.4902,0,1
3702,322355.5264,585166.8843,0,1
3703,325181.1943,588523.0401,0,0
3704,321046.1486,588708.4461,0,0
3705,324905.1938,576114.2936,0,0
3706,323434.244,577443.7688,0,1
3707,321390.5649,580042.9574,0,0
3708,322033.3596,575823.2489,0,1
3709,324580.6618,579328.3057,0,0
3710,437078.5637,253522.1795,0,0
3711,436379.5785,253118.5698,0,0
3712,435495.162,252486.2868,0,0
3713,437341.573,251012.3918,0,0
3714,437827.0332,250453.5249,0,0
3715,712692.1719,413736.3662,0,0
3716,710119.9629,413176.7365,0,0
3717,711901.9748,414436.9463,0,0
3718,710241.7658,417588.0548,0,0
3719,714444.7288,413349.9892,0,0
3720,715030.4794,419890.9621,0,0
3721,718634.3552,419098.6142,0,0
3722,714714.4311,420680.9037,1,0
3723,717375.0982,421673.2304,0,0
3724,716516.7155,419540.6669,1,0
3725,674850.9991,245836.5848,0,0
3726,677817.6174,245934.669,0,0
3727,676380.7778,248564.1203,0,0
3728,677269.1884,245714.4266,0,0
3729,677220.0995,247334.3251,0,0
3730,682310.7231,253549.5053,0,0
3731,680017.1786,251226.0667,0,0
3732,682235.4665,254556.6153,0,0
3733,679450.2926,252430.7033,0,0
3734,682075.9888,250426.2657,0,0
3735,682482.6463,245179.2485,0,0
3736,681707.1906,243304.4938,0,0
3737,681736.348,242511.868,0,0
3738,682497.9691,244246.2984,0,0
3739,682832.6592,244487.4841,0,0
3740,630421.3947,387529.8399,0,0
3741,632072.0281,387170.9402,0,0
3742,632065.2245,387573.0067,1,0
3743,630444.0719,383905.069,0,0
3744,635277.9693,387213.743,0,0
3745,636852.2242,392746.497,0,0
3746,636883.1495,390406.0913,0,0
3747,638727.2133,389223.4421,0,0
3748,636309.0412,391208.138,0,0
3749,636359.837,392424.5015,0,0
3750,637693.2408,381107.7986,0,0
3751,638538.2606,379814.0517,0,0
3752,636672.1799,379502.1297,0,0
3753,636210.2365,381100.5494,1,0
3754,637778.0561,379497.213,0,0
3755,553562.4597,275621.0276,0,0
3756,554547.3664,273937.9537,1,0
3757,551936.8634,274711.5406,0,0
3758,553549.4228,273949.6599,0,0
3759,553551.7818,275135.686,0,0
3760,557025.9645,280169.7416,0,0
3761,558641.1827,278525.1021,0,0
3762,560266.8807,276338.9675,1,0
3763,560193.1302,277510.1304,1,0
3764,559710.7052,280542.3695,1,0
3765,560728.4424,269341.032,0,0
3766,557094.0544,271493.7022,0,0
3767,557010.0239,269061.2557,1,0
3768,557441.3875,268567.1997,0,0
3769,556893.4656,270087.8394,0,0
3770,570862.662,412587.602,0,0
3771,570104.3444,410776.7593,0,0
3772,571193.3397,411386.0821,0,0
3773,570739.3897,414162.851,0,0
3774,573698.8599,414020.8764,0,0
3775,577298.8816,415863.0236,0,0
3776,579317.985,418400.2905,0,0
3777,578911.7596,418014.5081,0,1
3778,575284.112,419073.7394,0,0
3779,575149.778,417290.8775,0,1
3780,576416.7384,407311.1342,0,1
3781,577097.9616,408180.0946,0,0
3782,579303.7027,409451.4792,0,0
3783,576631.4687,407736.1896,0,0
3784,577810.2067,408228.5246,0,0
3785,352766.529,444282.8432,1,0
3786,351676.6149,442960.447,1,0
3787,352269.3596,443496.4587,0,0
3788,351516.1182,444173.9388,0,0
3789,351156.4307,443567.4755,1,0
3790,360911.827,448811.1375,0,0
3791,359358.4269,445151.5222,0,1
3792,359799.9538,445238.441,0,1
3793,360131.7567,445233.6116,0,0
3794,360506.5448,448796.6219,0,0
3795,360595.3073,439945.0985,0,1
3796,334777.4538,472233.8777,0,1
3797,335289.0747,472268.1222,0,0
3798,334510.9139,472698.4645,0,1
3799,333174.8238,471627.4984,0,0
3800,335154.7526,470513.2039,0,0
3801,339721.3052,477395.4897,0,0
3802,341279.1285,473692.3995,0,0
3803,340616.5856,476942.4853,0,0
3804,340438.3133,473415.6077,0,0
3805,339687.7418,475913.4187,0,0
3806,338271.7326,466483.7032,0,0
3807,338208.1981,468201.9517,0,0
3808,339874.687,466537.759,0,1
3809,338165.0938,465655.155,0,0
3810,340452.4661,467225.3682,0,0
3811,533329.994,356474.2627,0,0
3812,530620.4753,356770.388,0,0
3813,530597.7007,358933.8418,0,0
3814,533467.4709,357049.8399,0,0
3815,532231.3498,355610.3226,0,0
3816,536737.8171,362928.0138,0,0
3817,538036.0444,359886.0409,0,0
3818,536981.6105,363638.3256,0,1
3819,538547.3112,362024.2981,0,0
3820,537579.8526,363636.5433,0,1
3821,535860.0056,354138.5974,0,0
3822,538495.9328,350307.071,0,0
3823,538643.2524,351581.3549,0,1
3824,537129.5854,350810.9884,0,0
3825,539447.2091,350831.7539,0,0
3826,338355.981,608173.0026,0,1
3827,337941.8981,608184.0742,0,0
3828,339811.3729,610099.7024,0,0
3829,340559.5,608907.0247,0,1
3830,339621.3336,610552.2634,0,1
3831,343691.1232,612711.989,0,1
3832,343784.2236,612143.3534,0,0
3833,343027.4527,613769.5433,0,1
3834,341049.7159,616309.6226,0,1
3835,342275.2237,613682.1947,0,1
3836,342877.1284,604217.8403,0,1
3837,343900.3435,604101.9078,0,0
3838,344567.4873,605667.4386,0,0
3839,341518.325,606372.9168,0,1
3840,345209.0408,606695.5847,0,0
3841,415791.9786,578595.9475,0,1
3842,416494.4604,578017.4853,0,0
3843,413274.6573,581958.0459,0,1
3844,417428.0911,579593.4446,0,1
3845,414488.2984,579639.1657,0,1
3846,421503.7218,582761.5568,0,1
3847,418071.5909,582788.992,0,1
3848,421466.9995,586293.8082,0,1
3849,420635.441,584357.8243,0,1
3850,421455.3372,585753.906,0,1
3851,420078.5364,575975.4111,0,1
3852,422133.9525,577478.6214,0,1
3853,422016.3995,574257.7887,0,1
3854,421102.5084,574736.7044,0,1
3855,422044.268,575487.5232,0,1
3856,432367.1181,384028.6717,0,0
3857,432178.6487,384893.1983,0,0
3858,432547.342,383630.8243,0,0
3859,434571.0906,383218.9741,0,0
3860,432336.3012,384491.1993,0,0
3861,438240.3656,389626.7188,0,0
3862,435111.1761,390394.8448,0,1
3863,439551.4284,389252.9597,0,0
3864,435706.8023,389989.5411,0,0
3865,435373.4419,389577.2229,0,1
3866,437985.3838,380359.8977,0,0
3867,438698.2462,380320.0239,0,0
3868,437591.8353,380237.0264,0,0
3869,434753.5075,381792.5148,0,1
3870,436900.894,380360.0573,0,0
3871,454094.6605,356128.2209,1,0
3872,451453.8064,356700.1395,0,0
3873,450586.689,356493.6011,0,0
3874,452378.3367,357408.2607,0,0
3875,451467.5368,355522.6175,1,0
3876,459516.7719,360201.0657,0,0
3877,459304.8361,361082.6775,0,0
3878,457896.7788,362822.8035,1,0
3879,456189.7763,360670.7601,0,0
3880,455919.4901,361048.775,1,0
3881,455616.2517,352474.6821,0,0
3882,458309.8119,353380.0957,0,0
3883,456169.6667,352059.5298,0,0
3884,458426.2171,351040.9865,0,0
3885,454703.9353,351892.6149,1,0
3886,553162.5897,383433.5982,0,1
3887,551802.4601,385315.11,0,0
3888,552313.258,382769.6548,0,1
3889,553518.4996,382903.3664,0,0
3890,551979.2788,383432.2281,0,0
3891,557466.5247,388093.7109,0,0
3892,556702.3199,387745.1115,0,0
3893,558352.8452,389089.5399,0,0
3894,559130.6071,389275.1388,0,0
3895,559878.5264,391609.8877,0,0
3896,559647.4697,381040.0987,0,0
3897,557111.7852,380234.6178,0,0
3898,556295.6982,379214.9332,0,0
3899,555133.2626,382257.5259,0,0
3900,558265.0475,381787.2571,0,0
3901,551312.4692,440897.5971,0,0
3902,552680.5514,438498.3471,0,0
3903,554696.2821,440589.2842,0,0
3904,550502.4299,439859.6088,0,0
3905,550499.1669,439196.454,0,0
3906,557181.2008,445552.7432,0,0
3907,557431.6175,444185.6639,0,0
3908,556935.384,443046.4737,0,1
3909,557413.204,443238.0401,0,0
3910,556186.9247,445592.677,0,0
3911,555943.0067,434591.1003,0,0
3912,559302.6076,434391.6458,0,0
3913,556900.4931,437547.819,0,0
3914,559179.7458,437338.9598,0,0
3915,557577.5386,436259.8325,0,0
3916,692202.4794,412763.894,1,0
3917,691666.4082,416162.1602,0,0
3918,691136.7519,412736.0522,1,0
3919,691656.9385,416585.3939,0,0
3920,692769.7137,414376.0148,0,0
3921,696712.282,421796.019,0,0
3922,695908.6533,421701.0337,1,0
3923,695692.8419,420899.3765,0,0
3924,699640.1641,420530.617,0,0
3925,695498.0655,417666.2441,0,0
3926,697170.7019,409742.5301,0,1
3927,698807.5161,409512.2696,0,0
3928,696467.9223,408816.6295,0,0
3929,699165.5507,411326.0692,0,0
3930,695996.9932,408824.0228,0,0
3931,611572.1315,525333.8448,0,1
3932,610757.7026,523557.6534,0,1
3933,611521.5523,526334.2541,0,1
3934,610738.8836,524708.5207,0,0
3935,611557.8363,524528.0612,0,1
3936,615733.3108,531200.038,0,1
3937,613950.6873,531183.3314,0,1
3938,617603.7823,527308.3571,0,1
3939,617152.631,530554.9527,0,1
3940,616779.2453,531358.1729,0,1
3941,615242.3724,521057.7238,0,1
3942,617311.1576,521549.1092,0,1
3943,617495.6349,519978.5308,0,1
3944,617774.4731,521530.6699,0,1
3945,614812.4077,519103.4463,0,1
3946,510541.5547,497216.4249,0,0
3947,512148.5235,497262.0182,0,1
3948,510560.6985,496289.9354,0,0
3949,514835.7617,495796.2785,1,0
3950,510485.0388,495283.6055,0,0
3951,519332.9231,500081.0558,0,0
3952,518035.0088,499978.0123,1,0
3953,516902.6947,498351.0407,0,0
3954,518030.0899,501926.4795,1,0
3955,519589.0766,498350.3039,0,1
3956,518041.1445,489094.9292,1,0
3957,517718.5739,490451.3839,0,1
3958,515976.9447,493661.4989,1,1
3959,516866.4962,490456.1871,0,0
3960,517063.8085,493659.7976,0,0
3961,534443.1664,438816.7341,0,0
3962,533735.7834,440943.4348,0,0
3963,534303.8951,441337.8706,0,1
3964,534525.0293,442085.9092,0,1
3965,531794.5536,438933.5857,0,1
3966,535448.7793,446766.6274,0,0
3967,535181.5425,446467.1978,0,1
3968,537059.7884,446989.4802,0,0
3969,538522.0852,445516.142,0,0
3970,538299.2303,446997.2949,0,0
3971,535402.7575,435964.2675,0,0
3972,536245.7627,324569.9965,0,1
3973,535233.5523,320564.0609,0,0
3974,538728.5265,322918.3477,0,0
3975,536878.9582,437308.6133,0,0
3976,471399.9379,414179.9931,0,1
3977,470810.2813,410880.9293,0,1
3978,470866.1814,413865.171,0,1
3979,470526.2661,411174.0841,0,1
3980,471202.6268,412575.2704,0,1
3981,476442.9156,416092.8958,0,1
3982,478395.7865,417176.5525,0,1
3983,477861.5166,415446.0537,1,0
3984,479429.3247,417176.7443,0,1
3985,476692.6526,415320.3691,0,1
3986,475442.417,415455.3643,0,1
3987,475677.7905,408060.5205,0,1
3988,476877.2825,407411.6439,0,0
3989,479915.9388,409876.0701,0,1
3990,478243.3531,407637.2026,0,1
3991,478310.2816,408731.9801,0,0
3992,551184.3923,496492.2593,0,1
3993,549679.4279,496065.1877,0,0
3994,551461.1981,493948.5733,0,0
3995,552084.3811,496224.5404,0,1
3996,550315.8749,494295.1992,0,0
3997,559083.6601,498050.9029,0,1
3998,556837.007,499857.2285,0,1
3999,556417.5467,502613.2052,0,0
4000,557342.6544,498612.6165,0,1
4001,555202.8333,502621.9474,0,1
4002,556642.5513,493325.139,0,0
4003,558122.1925,493798.1285,0,0
4004,554747.2903,492736.9158,0,0
4005,555406.4837,493735.8824,0,0
4006,556594.9235,489914.4358,0,0
4007,575404.3112,329979.9604,0,0
4008,572483.6923,327574.2761,0,0
4009,570935.3241,331494.0597,0,1
4010,572583.6894,328351.3898,0,1
4011,574290.7866,328363.8012,0,0
4012,571472.8105,327750.8545,1,0
4013,576147.2075,335613.7968,0,0
4014,575617.2268,336045.8858,0,0
4015,579106.8535,335972.3371,0,1
4016,576135.2591,336076.8427,0,0
4017,576169.3332,334415.5798,0,0
4018,579590.6976,325134.324,0,0
4019,576794.8269,324286.1344,0,0
4020,576915.0137,323576.3352,0,0
4021,576433.4978,322743.7593,0,0
4022,578960.7359,323820.45,1,0
4023,652448.2022,468107.3252,0,0
4024,650491.6088,468088.604,0,0
4025,651806.3223,468087.5238,0,0
4026,653418.4116,471307.8187,0,0
4027,649761.6367,469256.2801,0,0
4028,654026.8364,473798.6361,0,1
4029,653974.115,474505.4417,0,0
4030,657028.437,472881.5567,1,0
4031,655486.7422,475317.2105,0,0
4032,657050.466,475943.7346,0,0
4033,656228.6915,466995.7622,0,0
4034,654503.8815,463212.3415,0,0
4035,655392.5235,462954.1717,0,0
4036,658342.2208,464704.6824,0,0
4037,653987.0821,463221.6172,0,0
4038,469058,401149,0,1
4039,469719,400470,0,1
4040,467715,398692,0,0
4041,467523,398001,0,0
4042,468075,398505,0,1
4043,461339,402346,0,1
4044,464240,404724,0,1
4045,462151,404672,0,1
4046,462090,404125,0,1
4047,461693,403955,0,0
4048,463168,395146,0,1
4049,461401,392170,0,1
4050,461526,393378,0,1
4051,462719,394561,0,1
4052,463441,392330,0,0
4053,723000,462511,0,0
4054,719958,461914,0,0
4055,721605,461249,1,0
4056,722459,462157,0,0
4057,719648,460334,0,0
4058,719467,452269,0,0
4059,720154,454664,0,0
4060,719879,451102,1,0
4061,719729,450664,0,0
4062,720189,453183,0,0
4063,367028,430129,0,0
4064,368703,427453,0,1
4065,370034,427068,0,0
4066,368420,428271,0,1
4067,369588,426996,0,0
4068,365158,434236,0,1
4069,365206,435106,0,0
4070,364748,434380,0,0
4071,365238,434645,0,0
4072,363937,435380,0,0
4073,565505,425572,0,0
4074,568949,426082,1,1
4075,566533,425144,0,0
4076,567366,427597,1,1
4077,569151,427214,1,0
4078,563719,431576,0,0
4079,564748,432571,0,1
4080,560117,430396,0,1
4081,560300,431202,0,0
4082,563729,429416,0,0
4083,560803,422726,0,0
4084,562190,423946,0,0
4085,564435,419892,0,0
4086,564101,420417,0,0
4087,562089,422333,0,0
4088,606226,591821,0,1
4089,603867,595882,0,1
4090,643920,596605,0,1
4091,606183,593277,0,1
4092,606124,594385,0,0
4093,606219,592223,0,1
4094,602950,595312,0,1
4095,599751,598269,0,1
4096,599955,599245,0,1
4097,599504,597808,0,1
4098,599036,597197,0,1
4099,602214,600619,0,1
4100,601366,587897,0,1
4101,598050,588614,0,1
4102,597985,590214,0,1
4103,600698,587859,0,0
4104,598633,590825,0,0
4105,601897,587906,0,1
4106,599088,588621,0,1
4107,599147,591970,0,1
4108,599767,586836,0,1
4109,682605,569728,0,1
4110,682975,566981,0,1
4111,683382,569054,0,1
4112,685045,569683,0,1
4113,683964,568930,0,1
4114,676205,570963,0,1
4115,680367,570235,0,1
4116,676450,572253,0,1
4117,676784,571997,0,1
4118,677727,573652,1,1
4119,677787,560947,0,1
4120,680300,564287,0,1
4121,676392,564795,0,1
4122,677625,561560,0,1
4123,676833,560537,0,1
4124,585374,510575,0,1
4125,587495,508681,0,1
4126,585826,510789,0,0
4127,586572,512383,0,1
4128,587474,509267,0,1
4129,579434,515046,0,1
4130,581156,512944,0,1
4131,580990,515804,0,1
4132,582562,515644,0,0
4133,582014,512963,0,1
4134,582094,504462,0,1
4135,581337,503329,0,1
4136,581145,506785,0,1
4137,581753,504938,0,1
4138,581908,505875,0,0
4139,646894,426635,0,0
4140,646513,426022,0,0
4141,647959,429311,0,0
4142,645647,427369,0,0
4143,649517,427805,0,0
4144,643091,431926,0,0
4145,642393,430470,0,0
4146,639621,432058,0,0
4147,639801,433643,0,0
4148,644137,431641,0,0
4149,642688,422615,0,0
4150,641389,421359,0,0
4151,643152,424654,0,0
4152,643417,423369,0,0
4153,642305,421081,0,0
4154,527088,400678,0,0
4155,528967,397457,0,1
4156,529793,396789,0,1
4157,525640,399468,0,0
4158,527604,397852,0,1
4159,524883,401518,0,1
4160,523549,404950,0,0
4161,524873,402158,0,0
4162,523496,405349,0,0
4163,523561,403858,0,0
4164,523402,392190,0,0
4165,523636,392941,0,1
4166,523556,393884,0,1
4167,524989,392012,0,1
4168,522648,396267,0,1
4169,567190,316874,0,0
4170,570048,314067,1,0
4171,570049,315852,0,0
4172,568419,317597,0,0
4173,568435,315052,0,0
4174,562439,320067,0,0
4175,565171,320110,0,0
4176,560551,321584,0,0
4177,565551,321730,0,0
4178,561041,322043,0,0
4179,562474,310376,0,0
4180,562569,312020,0,0
4181,564456,312329,0,0
4182,562885,310361,0,0
4183,562083,311403,0,0
4184,609792,316077,0,0
4185,608253,317475,0,0
4186,609633,315519,0,0
4187,609898,317550,0,0
4188,609730,313875,0,0
4189,653912,320757,0,0
4190,654036,320594,0,0
4191,653804,320900,0,0
4192,604369,319144,0,0
4193,654294,320255,0,0
4194,606068,312646,0,0
4195,602808,312970,0,0
4196,604150,310580,0,0
4197,605862,309800,0,0
4198,601347,310531,0,0
4199,452101,675047,1,1
4200,452255,678696,0,0
4201,452567,677554,0,1
4202,450631,677095,0,1
4203,452104,676047,0,0
4204,444010,679677,0,0
4205,444281,682171,0,1
4206,447605,679817,0,1
4207,446663,680539,0,0
4208,445665,681406,0,1
4209,446793,671896,0,1
4210,444986,671925,0,1
4211,447239,671602,0,1
4212,444450,672190,0,1
4213,447217,670584,0,1
4214,570622,260332,0,0
4215,569105,261948,0,0
4216,568359,259379,0,0
4217,568310,261892,0,0
4218,569947,261642,1,0
4219,563536,265018,1,0
4220,565062,266662,0,0
4221,565751,266622,0,0
4222,563816,265803,0,0
4223,564844,263452,0,0
4224,562445,255731,0,0
4225,564061,253358,0,0
4226,564647,257030,1,0
4227,562794,253869,1,0
4228,560963,256201,0,0
4229,607601,400086,0,0
4230,605164,399727,0,1
4231,608471,401089,0,0
4232,607586,400796,0,0
4233,609214,400179,0,0
4234,600307,406172,1,0
4235,604951,404900,0,0
4236,603879,403285,1,0
4237,600622,403253,0,0
4238,603553,404886,0,0
4239,604100,393795,0,0
4240,602073,393752,0,0
4241,604429,392999,0,0
4242,601222,393794,0,0
4243,604420,394600,1,0
4244,494399,300893,0,0
4245,493178,301725,1,0
4246,490585,302125,0,0
4247,492994,300357,0,0
4248,493777,301954,0,0
4249,498161,305454,0,0
4250,494971,307237,0,1
4251,495744,304906,0,0
4252,496525,304723,0,1
4253,494946,305576,0,1
4254,495291,295412,0,0
4255,497131,296791,0,1
4256,496077,296854,0,0
4257,498804,297094,0,0
4258,498790,298574,0,0
4259,497258,295675,0,0
4260,494610,296949,0,1
4261,498388,296512,0,1
4262,498662,297869,0,0
4263,496772,295367,0,0
4264,499281,296403,0,0
4265,495391,298978,0,1
4266,498882,296378,0,1
4267,495012,296999,0,1
4268,496222,295207,0,1
4269,433453,706558,0,1
4270,433386,704109,0,1
4271,429443,706432,0,1
4272,433305,705165,0,0
4273,431459,706770,0,1
4274,425686,709107,0,1
4275,428443,708982,0,0
4276,425658,708197,0,1
4277,425650,707769,0,1
4278,428856,708443,0,1
4279,424941,700586,0,0
4280,426493,699298,0,1
4281,426036,702328,0,1
4282,424922,700842,0,1
4283,425302,702469,0,1
4284,329322,459075,0,1
4285,329834,459450,0,0
4286,328188,459496,0,0
4287,329375,458486,0,0
4288,329189,459459,0,0
4289,322378,460095,0,0
4290,323991,464075,0,0
4291,323418,460858,0,0
4292,324922,463253,0,0
4293,322323,463229,0,0
4294,527581,289720,1,0
4295,528358,286722,0,0
4296,526816,289116,1,0
4297,525181,285921,0,1
4298,528114,287127,1,0
4299,520914,290592,0,0
4300,524649,291450,0,1
4301,521857,294099,1,1
4302,521621,293120,0,0
4303,524167,294248,0,1
4304,520418,290767,1,0
4305,521312,290482,0,0
4306,524812,285106,0,0
4307,525057,283753,0,0
4308,522321,284129,0,0
4309,523615,281141,1,0
4310,520386,281132,0,0
4311,510136,563656,0,1
4312,508504,566405,0,1
4313,506147,563984,0,1
4314,507933,564617,0,1
4315,509370,565444,0,0
4316,500569,568702,0,1
4317,503796,568119,0,1
4318,500577,569343,0,1
4319,500579,567876,0,1
4320,500574,568291,0,1
4321,504380,559223,0,0
4322,500783,559620,0,1
4323,503575,561225,0,1
4324,505331,559145,0,1
4325,502477,561224,0,1
4326,625031,456920,0,0
4327,624292,456604,0,0
4328,624508,454986,0,0
4329,625365,455722,0,0
4330,628286,454682,0,0
4331,620905,458489,0,1
4332,619927,460909,0,0
4333,622450,461502,0,0
4334,621308,458823,0,0
4335,623696,462065,0,0
4336,621574,448461,0,0
4337,620977,451784,0,1
4338,619492,448429,0,0
4339,623478,452023,0,0
4340,622754,452534,0,0
4341,447877,262414,0,0
4342,443978,262280,0,0
4343,447832,258122,0,0
4344,446844,259797,1,0
4345,444007,260740,1,0
4346,441166,263083,1,0
4347,442799,263857,0,0
4348,440749,265530,1,0
4349,439742,266338,1,0
4350,439673,263114,0,0
4351,438370,258077,1,0
4352,440472,255083,1,0
4353,438385,256955,1,0
4354,441502,253858,1,0
4355,440057,255472,1,0
4356,508523,315541,0,1
4357,509501,313363,0,0
4358,506143,313506,0,0
4359,505331,317100,0,0
4360,506249,317359,0,0
4361,503834,319451,0,1
4362,502968,320139,0,0
4363,503543,322225,1,0
4364,503637,320818,1,0
4365,502573,322282,0,0
4366,504274,312559,1,0
4367,503678,312611,1,0
4368,501162,309786,0,0
4369,502524,308684,0,0
4370,502996,311914,0,0
4371,565302,484109,0,1
4372,568251,482471,0,1
4373,568492,481107,0,0
4374,568484,484471,0,1
4375,569073,480283,0,0
4376,563604,485128,0,1
4377,560780,488031,0,1
4378,560736,485827,0,1
4379,561596,487363,0,1
4380,560810,486554,0,1
4381,563600,486352,0,1
4382,562218,477786,0,0
4383,560797,476210,0,1
4384,564259,479340,0,0
4385,563695,476599,0,1
4386,560425,477829,0,1
4387,448418,567968,0,1
4388,447739,567132,0,0
4389,450439,567981,0,1
4390,450929,567887,0,1
4391,449146,567975,0,1
4392,444773,566562,1,1
4393,446133,569009,0,1
4394,443670,568787,0,1
4395,445333,568540,0,1
4396,446666,569568,0,1
4397,442850,561737,0,1
4398,442835,562424,0,0
4399,445994,560786,0,1
4400,442043,561856,0,1
4401,442052,559217,1,0
4402,442850,559905,0,1
4403,741625,514472,0,0
4404,742594,513221,0,0
4405,745068,512210,0,0
4406,743131,512113,0,0
4407,744633,512213,0,0
4408,736638,519113,0,0
4409,738768,515980,0,1
4410,737957,517814,0,0
4411,740723,519585,0,0
4412,740268,516833,0,0
4413,739475,519984,0,0
4414,739190,507933,0,0
4415,741231,507069,0,0
4416,739669,506993,0,0
4417,737126,508100,0,0
4418,737627,509470,0,0
4419,427014,428053,1,0
4420,427028,428710,0,0
4421,425703,425255,0,0
4422,428598,425531,0,0
4423,430220,426898,1,0
4424,424777,433954,0,1
4425,423498,430906,0,1
4426,421138,431087,0,0
4427,423089,432841,0,1
4428,422490,431658,1,0
4429,423508,422519,1,0
4430,423921,423602,1,0
4431,420882,422804,1,0
4432,420608,420738,0,0
4433,421279,422402,1,0
4434,525949,316612,0,0
4435,525496,314848,0,0
4436,526866,314875,0,0
4437,526060,314106,1,0
4438,525347,315798,0,0
4439,524025,318527,0,0
4440,521118,320199,0,0
4441,522657,319556,1,0
4442,524774,321949,0,0
4443,522083,320174,0,0
4444,524776,322429,0,0
4445,521996,309727,1,0
4446,522887,310499,1,0
4447,523923,309337,1,0
4448,523644,310435,1,0
4449,524865,309260,1,0
4450,408361,509367,0,0
4451,407520,510238,0,0
4452,408031,508825,0,0
4453,407225,512618,0,0
4454,406877,511849,0,0
4455,404840,513874,0,0
4456,402893,515299,0,0
4457,402833,514371,0,0
4458,404459,515350,0,0
4459,403525,513605,0,0
4460,404108,507464,0,0
4461,404793,507460,0,0
4462,405901,507779,0,0
4463,403092,507861,0,0
4464,406283,505246,0,0
4465,547489,621730,0,1
4466,544196,623049,0,1
4467,547152,618849,0,1
4468,547294,621377,0,1
4469,545407,622911,0,1
4470,541303,626584,0,1
4471,543218,626273,0,1
4472,543124,623911,0,1
4473,542708,626331,0,1
4474,541213,627497,0,1
4475,538886,618135,0,1
4476,539842,617569,0,1
4477,543594,615750,0,1
4478,542817,614296,0,1
4479,540407,614269,0,1
4480,356743,677071,0,1
4481,355980,677861,0,1
4482,352480,678304,0,1
4483,352754,680787,0,1
4484,352339,677905,0,1
4485,352119,684100,0,1
4486,352140,685484,0,1
4487,352111,684563,0,1
4488,348495,683584,0,1
4489,347742,683345,0,1
4490,351509,675583,0,1
4491,351011,674683,0,1
4492,349513,673219,0,1
4493,349006,672434,0,0
4494,351648,682354,0,1
4495,607427,483042,0,0
4496,604355,483639,0,1
4497,604601,481481,0,1
4498,604157,481464,0,1
4499,607930,482606,0,0
4500,601189,488594,0,1
4501,601668,488754,0,1
4502,600095,487427,0,1
4503,599658,489527,0,0
4504,602015,485100,0,1
4505,602123,478925,0,1
4506,600571,478007,0,1
4507,603820,480309,0,0
4508,603307,477133,0,0
4509,603471,477752,0,0
4510,646705,513196,0,1
4511,643226,512114,0,1
4512,647193,509060,0,1
4513,643866,512244,0,1
4514,645610,511553,0,0
4515,640498,513550,0,1
4516,642275,513743,0,1
4517,641606,517122,0,1
4518,641945,514325,0,1
4519,641860,515858,0,0
4520,638203,507420,0,1
4521,641539,505024,1,1
4522,643128,504390,0,1
4523,639611,504500,0,0
4524,642365,507220,0,1
4525,545194,511403,1,1
4526,548479,509830,0,1
4527,546191,510602,1,1
4528,545781,511819,0,0
4529,545794,510269,1,1
4530,541950,513013,0,0
4531,540865,516320,0,0
4532,539918,514686,0,1
4533,544162,512969,1,1
4534,543129,514649,0,1
4535,542881,505689,0,1
4536,544483,505826,0,1
4537,542285,506581,0,1
4538,541165,504812,0,0
4539,542333,504852,0,1
4540,549918,372570,0,0
4541,547539,371310,0,0
4542,547611,370077,0,0
4543,549794,371182,0,0
4544,546881,370079,0,0
4545,542753,375786,0,0
4546,542761,373661,0,0
4547,544296,374689,0,0
4548,540337,375293,0,1
4549,544291,377432,0,0
4550,541803,368304,0,1
4551,544339,366040,0,0
4552,542764,365519,0,0
4553,545030,368445,0,0
4554,541122,366709,0,0
4555,569544,232417,0,0
4556,568688,231183,0,0
4557,567279,231177,0,0
4558,569471,232855,0,0
4559,566164,232432,0,0
4560,564032,237321,0,0
4561,562053,238462,0,0
4562,562284,235766,0,0
4563,564259,238118,0,0
4564,562172,236854,1,0
4565,562784,228657,1,0
4566,563225,229627,0,0
4567,565615,227744,0,0
4568,561183,228030,0,0
4569,565993,228791,0,0
4570,371015,652041,0,1
4571,374447,650259,0,1
4572,374233,651891,0,1
4573,370909,652607,0,1
4574,374413,652575,0,1
4575,367100,656210,0,0
4576,370863,655140,0,1
4577,366413,657205,0,0
4578,367696,653610,0,1
4579,367122,656967,0,0
4580,370067,646838,0,1
4581,368485,647694,0,0
4582,369857,646239,0,1
4583,369261,646247,0,1
4584,366813,647908,0,1
4585,409162,567786,0,1
4586,409836,566860,0,0
4587,409541,565096,0,1
4588,410081,565830,0,1
4589,407814,566212,0,1
4590,406932,571655,0,1
4591,406293,571673,0,1
4592,404688,570132,0,0
4593,404958,571714,0,1
4594,405368,569470,0,1
4595,406034,561004,0,1
4596,406022,561568,0,1
4597,406521,559631,0,1
4598,403373,560529,0,1
4599,405260,560469,0,1
4600,486967,620095,0,1
4601,489524,619968,0,1
4602,486961,619449,0,1
4603,487016,623140,0,1
4604,490929,619995,0,1
4605,484456,627168,0,1
4606,483538,627486,0,0
4607,481488,626319,0,1
4608,484635,624320,0,1
4609,481470,625647,0,0
4610,481810,616067,0,0
4611,482271,618766,0,1
4612,484646,617495,0,0
4613,485380,615994,0,0
4614,482800,616883,0,0
4615,484992,618518,0,1
4616,645833,484787,1,0
4617,646682,483889,0,0
4618,645904,484071,0,1
4619,648145,485076,1,0
4620,646035,483006,0,0
4621,639358,489120,0,1
4622,638622,487988,0,1
4623,642509,486541,0,1
4624,639659,486045,0,1
4625,639199,486295,0,1
